"","long","lat","loiczid"
"3554",-93.25,5.25,121854
"3555",-92.75,5.25,121855
"3556",-92.25,5.25,121856
"3557",-91.75,5.25,121857
"3558",-91.25,5.25,121858
"3559",-90.75,5.25,121859
"3560",-90.25,5.25,121860
"3561",-89.75,5.25,121861
"3562",-89.25,5.25,121862
"3563",-88.75,5.25,121863
"3564",-88.25,5.25,121864
"3565",-87.75,5.25,121865
"3566",-87.25,5.25,121866
"3567",-86.75,5.25,121867
"3568",-86.25,5.25,121868
"3569",-85.75,5.25,121869
"3570",-85.25,5.25,121870
"3571",-84.75,5.25,121871
"3572",-84.25,5.25,121872
"3573",-83.75,5.25,121873
"3574",-83.25,5.25,121874
"3575",-82.75,5.25,121875
"3576",-82.25,5.25,121876
"3577",-81.75,5.25,121877
"3578",-81.25,5.25,121878
"3579",-80.75,5.25,121879
"3580",-80.25,5.25,121880
"3581",-79.75,5.25,121881
"3582",-79.25,5.25,121882
"3583",-78.75,5.25,121883
"3584",-78.25,5.25,121884
"3585",-77.75,5.25,121885
"3586",-77.25,5.25,121886
"3587",-76.75,5.25,121887
"3588",-76.25,5.25,121888
"3589",-75.75,5.25,121889
"3590",-75.25,5.25,121890
"3591",-74.75,5.25,121891
"3592",-74.25,5.25,121892
"3593",-73.75,5.25,121893
"3594",-73.25,5.25,121894
"3595",-72.75,5.25,121895
"3596",-72.25,5.25,121896
"3597",-71.75,5.25,121897
"3598",-71.25,5.25,121898
"3599",-70.75,5.25,121899
"3600",-70.25,5.25,121900
"3601",-99.75,4.75,122561
"3602",-99.25,4.75,122562
"3603",-98.75,4.75,122563
"3604",-98.25,4.75,122564
"3605",-97.75,4.75,122565
"3606",-97.25,4.75,122566
"3607",-96.75,4.75,122567
"3608",-96.25,4.75,122568
"3609",-95.75,4.75,122569
"3610",-95.25,4.75,122570
"3611",-94.75,4.75,122571
"3612",-94.25,4.75,122572
"3613",-93.75,4.75,122573
"3614",-93.25,4.75,122574
"3615",-92.75,4.75,122575
"3616",-92.25,4.75,122576
"3617",-91.75,4.75,122577
"3618",-91.25,4.75,122578
"3619",-90.75,4.75,122579
"3620",-90.25,4.75,122580
"3621",-89.75,4.75,122581
"3622",-89.25,4.75,122582
"3623",-88.75,4.75,122583
"3624",-88.25,4.75,122584
"3625",-87.75,4.75,122585
"3626",-87.25,4.75,122586
"3627",-86.75,4.75,122587
"3628",-86.25,4.75,122588
"3629",-85.75,4.75,122589
"3630",-85.25,4.75,122590
"3631",-84.75,4.75,122591
"3632",-84.25,4.75,122592
"3633",-83.75,4.75,122593
"3634",-83.25,4.75,122594
"3635",-82.75,4.75,122595
"3636",-82.25,4.75,122596
"3637",-81.75,4.75,122597
"3638",-81.25,4.75,122598
"3639",-80.75,4.75,122599
"3640",-80.25,4.75,122600
"3641",-79.75,4.75,122601
"3642",-79.25,4.75,122602
"3643",-78.75,4.75,122603
"3644",-78.25,4.75,122604
"3645",-77.75,4.75,122605
"3646",-77.25,4.75,122606
"3647",-76.75,4.75,122607
"3648",-76.25,4.75,122608
"3649",-75.75,4.75,122609
"3650",-75.25,4.75,122610
"3651",-74.75,4.75,122611
"3652",-74.25,4.75,122612
"3653",-73.75,4.75,122613
"3654",-73.25,4.75,122614
"3655",-72.75,4.75,122615
"3656",-72.25,4.75,122616
"3657",-71.75,4.75,122617
"3658",-71.25,4.75,122618
"3659",-70.75,4.75,122619
"3660",-70.25,4.75,122620
"3661",-99.75,4.25,123281
"3662",-99.25,4.25,123282
"3663",-98.75,4.25,123283
"3664",-98.25,4.25,123284
"3665",-97.75,4.25,123285
"3666",-97.25,4.25,123286
"3667",-96.75,4.25,123287
"3668",-96.25,4.25,123288
"3669",-95.75,4.25,123289
"3670",-95.25,4.25,123290
"3671",-94.75,4.25,123291
"3672",-94.25,4.25,123292
"3673",-93.75,4.25,123293
"3674",-93.25,4.25,123294
"3675",-92.75,4.25,123295
"3676",-92.25,4.25,123296
"3677",-91.75,4.25,123297
"3678",-91.25,4.25,123298
"3679",-90.75,4.25,123299
"3680",-90.25,4.25,123300
"3681",-89.75,4.25,123301
"3682",-89.25,4.25,123302
"3683",-88.75,4.25,123303
"3684",-88.25,4.25,123304
"3685",-87.75,4.25,123305
"3686",-87.25,4.25,123306
"3687",-86.75,4.25,123307
"3688",-86.25,4.25,123308
"3689",-85.75,4.25,123309
"3690",-85.25,4.25,123310
"3691",-84.75,4.25,123311
"3692",-84.25,4.25,123312
"3693",-83.75,4.25,123313
"3694",-83.25,4.25,123314
"3695",-82.75,4.25,123315
"3696",-82.25,4.25,123316
"3697",-81.75,4.25,123317
"3698",-81.25,4.25,123318
"3699",-80.75,4.25,123319
"3700",-80.25,4.25,123320
"3701",-79.75,4.25,123321
"3702",-79.25,4.25,123322
"3703",-78.75,4.25,123323
"3704",-78.25,4.25,123324
"3705",-77.75,4.25,123325
"3706",-77.25,4.25,123326
"3707",-76.75,4.25,123327
"3708",-76.25,4.25,123328
"3709",-75.75,4.25,123329
"3710",-75.25,4.25,123330
"3711",-74.75,4.25,123331
"3712",-74.25,4.25,123332
"3713",-73.75,4.25,123333
"3714",-73.25,4.25,123334
"3715",-72.75,4.25,123335
"3716",-72.25,4.25,123336
"3717",-71.75,4.25,123337
"3718",-71.25,4.25,123338
"3719",-70.75,4.25,123339
"3720",-70.25,4.25,123340
"3721",-99.75,3.75,124001
"3722",-99.25,3.75,124002
"3723",-98.75,3.75,124003
"3724",-98.25,3.75,124004
"3725",-97.75,3.75,124005
"3726",-97.25,3.75,124006
"3727",-96.75,3.75,124007
"3728",-96.25,3.75,124008
"3729",-95.75,3.75,124009
"3730",-95.25,3.75,124010
"3731",-94.75,3.75,124011
"3732",-94.25,3.75,124012
"3733",-93.75,3.75,124013
"3734",-93.25,3.75,124014
"3735",-92.75,3.75,124015
"3736",-92.25,3.75,124016
"3737",-91.75,3.75,124017
"3738",-91.25,3.75,124018
"3739",-90.75,3.75,124019
"3740",-90.25,3.75,124020
"3741",-89.75,3.75,124021
"3742",-89.25,3.75,124022
"3743",-88.75,3.75,124023
"3744",-88.25,3.75,124024
"3745",-87.75,3.75,124025
"3746",-87.25,3.75,124026
"3747",-86.75,3.75,124027
"3748",-86.25,3.75,124028
"3749",-85.75,3.75,124029
"3750",-85.25,3.75,124030
"3751",-84.75,3.75,124031
"3752",-84.25,3.75,124032
"3753",-83.75,3.75,124033
"3754",-83.25,3.75,124034
"3755",-82.75,3.75,124035
"3756",-82.25,3.75,124036
"3757",-81.75,3.75,124037
"3758",-81.25,3.75,124038
"3759",-80.75,3.75,124039
"3760",-80.25,3.75,124040
"3761",-79.75,3.75,124041
"3762",-79.25,3.75,124042
"3763",-78.75,3.75,124043
"3764",-78.25,3.75,124044
"3765",-77.75,3.75,124045
"3766",-77.25,3.75,124046
"3767",-76.75,3.75,124047
"3768",-76.25,3.75,124048
"3769",-75.75,3.75,124049
"3770",-75.25,3.75,124050
"3771",-74.75,3.75,124051
"3772",-74.25,3.75,124052
"3773",-73.75,3.75,124053
"3774",-73.25,3.75,124054
"3775",-72.75,3.75,124055
"3776",-72.25,3.75,124056
"3777",-71.75,3.75,124057
"3778",-71.25,3.75,124058
"3779",-70.75,3.75,124059
"3780",-70.25,3.75,124060
"3781",-99.75,3.25,124721
"3782",-99.25,3.25,124722
"3783",-98.75,3.25,124723
"3784",-98.25,3.25,124724
"3785",-97.75,3.25,124725
"3786",-97.25,3.25,124726
"3787",-96.75,3.25,124727
"3788",-96.25,3.25,124728
"3789",-95.75,3.25,124729
"3790",-95.25,3.25,124730
"3791",-94.75,3.25,124731
"3792",-94.25,3.25,124732
"3793",-93.75,3.25,124733
"3794",-93.25,3.25,124734
"3795",-92.75,3.25,124735
"3796",-92.25,3.25,124736
"3797",-91.75,3.25,124737
"3798",-91.25,3.25,124738
"3799",-90.75,3.25,124739
"3800",-90.25,3.25,124740
"3801",-89.75,3.25,124741
"3802",-89.25,3.25,124742
"3803",-88.75,3.25,124743
"3804",-88.25,3.25,124744
"3805",-87.75,3.25,124745
"3806",-87.25,3.25,124746
"3807",-86.75,3.25,124747
"3808",-86.25,3.25,124748
"3809",-85.75,3.25,124749
"3810",-85.25,3.25,124750
"3811",-84.75,3.25,124751
"3812",-84.25,3.25,124752
"3813",-83.75,3.25,124753
"3814",-83.25,3.25,124754
"3815",-82.75,3.25,124755
"3816",-82.25,3.25,124756
"3817",-81.75,3.25,124757
"3818",-81.25,3.25,124758
"3819",-80.75,3.25,124759
"3820",-80.25,3.25,124760
"3821",-79.75,3.25,124761
"3822",-79.25,3.25,124762
"3823",-78.75,3.25,124763
"3824",-78.25,3.25,124764
"3825",-77.75,3.25,124765
"3826",-77.25,3.25,124766
"3827",-76.75,3.25,124767
"3828",-76.25,3.25,124768
"3829",-75.75,3.25,124769
"3830",-75.25,3.25,124770
"3831",-74.75,3.25,124771
"3832",-74.25,3.25,124772
"3833",-73.75,3.25,124773
"3834",-73.25,3.25,124774
"3835",-72.75,3.25,124775
"3836",-72.25,3.25,124776
"3837",-71.75,3.25,124777
"3838",-71.25,3.25,124778
"3839",-70.75,3.25,124779
"3840",-70.25,3.25,124780
"3841",-99.75,2.75,125441
"3842",-99.25,2.75,125442
"3843",-98.75,2.75,125443
"3844",-98.25,2.75,125444
"3845",-97.75,2.75,125445
"3846",-97.25,2.75,125446
"3847",-96.75,2.75,125447
"3848",-96.25,2.75,125448
"3849",-95.75,2.75,125449
"3850",-95.25,2.75,125450
"3851",-94.75,2.75,125451
"3852",-94.25,2.75,125452
"3853",-93.75,2.75,125453
"3854",-93.25,2.75,125454
"3855",-92.75,2.75,125455
"3856",-92.25,2.75,125456
"3857",-91.75,2.75,125457
"3858",-91.25,2.75,125458
"3859",-90.75,2.75,125459
"3860",-90.25,2.75,125460
"3861",-89.75,2.75,125461
"3862",-89.25,2.75,125462
"3863",-88.75,2.75,125463
"3864",-88.25,2.75,125464
"3865",-87.75,2.75,125465
"3866",-87.25,2.75,125466
"3867",-86.75,2.75,125467
"3868",-86.25,2.75,125468
"3869",-85.75,2.75,125469
"3870",-85.25,2.75,125470
"3871",-84.75,2.75,125471
"3872",-84.25,2.75,125472
"3873",-83.75,2.75,125473
"3874",-83.25,2.75,125474
"3875",-82.75,2.75,125475
"3876",-82.25,2.75,125476
"3877",-81.75,2.75,125477
"3878",-81.25,2.75,125478
"3879",-80.75,2.75,125479
"3880",-80.25,2.75,125480
"3881",-79.75,2.75,125481
"3882",-79.25,2.75,125482
"3883",-78.75,2.75,125483
"3884",-78.25,2.75,125484
"3885",-77.75,2.75,125485
"3886",-77.25,2.75,125486
"3887",-76.75,2.75,125487
"3888",-76.25,2.75,125488
"3889",-75.75,2.75,125489
"3890",-75.25,2.75,125490
"3891",-74.75,2.75,125491
"3892",-74.25,2.75,125492
"3893",-73.75,2.75,125493
"3894",-73.25,2.75,125494
"3895",-72.75,2.75,125495
"3896",-72.25,2.75,125496
"3897",-71.75,2.75,125497
"3898",-71.25,2.75,125498
"3899",-70.75,2.75,125499
"3900",-70.25,2.75,125500
"3901",-99.75,2.25,126161
"3902",-99.25,2.25,126162
"3903",-98.75,2.25,126163
"3904",-98.25,2.25,126164
"3905",-97.75,2.25,126165
"3906",-97.25,2.25,126166
"3907",-96.75,2.25,126167
"3908",-96.25,2.25,126168
"3909",-95.75,2.25,126169
"3910",-95.25,2.25,126170
"3911",-94.75,2.25,126171
"3912",-94.25,2.25,126172
"3913",-93.75,2.25,126173
"3914",-93.25,2.25,126174
"3915",-92.75,2.25,126175
"3916",-92.25,2.25,126176
"3917",-91.75,2.25,126177
"3918",-91.25,2.25,126178
"3919",-90.75,2.25,126179
"3920",-90.25,2.25,126180
"3921",-89.75,2.25,126181
"3922",-89.25,2.25,126182
"3923",-88.75,2.25,126183
"3924",-88.25,2.25,126184
"3925",-87.75,2.25,126185
"3926",-87.25,2.25,126186
"3927",-86.75,2.25,126187
"3928",-86.25,2.25,126188
"3929",-85.75,2.25,126189
"3930",-85.25,2.25,126190
"3931",-84.75,2.25,126191
"3932",-84.25,2.25,126192
"3933",-83.75,2.25,126193
"3934",-83.25,2.25,126194
"3935",-82.75,2.25,126195
"3936",-82.25,2.25,126196
"3937",-81.75,2.25,126197
"3938",-81.25,2.25,126198
"3939",-80.75,2.25,126199
"3940",-80.25,2.25,126200
"3941",-79.75,2.25,126201
"3942",-79.25,2.25,126202
"3943",-78.75,2.25,126203
"3944",-78.25,2.25,126204
"3945",-77.75,2.25,126205
"3946",-77.25,2.25,126206
"3947",-76.75,2.25,126207
"3948",-76.25,2.25,126208
"3949",-75.75,2.25,126209
"3950",-75.25,2.25,126210
"3951",-74.75,2.25,126211
"3952",-74.25,2.25,126212
"3953",-73.75,2.25,126213
"3954",-73.25,2.25,126214
"3955",-72.75,2.25,126215
"3956",-72.25,2.25,126216
"3957",-71.75,2.25,126217
"3958",-71.25,2.25,126218
"3959",-70.75,2.25,126219
"3960",-70.25,2.25,126220
"3961",-99.75,1.75,126881
"3962",-99.25,1.75,126882
"3963",-98.75,1.75,126883
"3964",-98.25,1.75,126884
"3965",-97.75,1.75,126885
"3966",-97.25,1.75,126886
"3967",-96.75,1.75,126887
"3968",-96.25,1.75,126888
"3969",-95.75,1.75,126889
"3970",-95.25,1.75,126890
"3971",-94.75,1.75,126891
"3972",-94.25,1.75,126892
"3973",-93.75,1.75,126893
"3974",-93.25,1.75,126894
"3975",-92.75,1.75,126895
"3976",-92.25,1.75,126896
"3977",-91.75,1.75,126897
"3978",-91.25,1.75,126898
"3979",-90.75,1.75,126899
"3980",-90.25,1.75,126900
"3981",-89.75,1.75,126901
"3982",-89.25,1.75,126902
"3983",-88.75,1.75,126903
"3984",-88.25,1.75,126904
"3985",-87.75,1.75,126905
"3986",-87.25,1.75,126906
"3987",-86.75,1.75,126907
"3988",-86.25,1.75,126908
"3989",-85.75,1.75,126909
"3990",-85.25,1.75,126910
"3991",-84.75,1.75,126911
"3992",-84.25,1.75,126912
"3993",-83.75,1.75,126913
"3994",-83.25,1.75,126914
"3995",-82.75,1.75,126915
"3996",-82.25,1.75,126916
"3997",-81.75,1.75,126917
"3998",-81.25,1.75,126918
"3999",-80.75,1.75,126919
"4000",-80.25,1.75,126920
"4001",-79.75,1.75,126921
"4002",-79.25,1.75,126922
"4003",-78.75,1.75,126923
"4004",-78.25,1.75,126924
"4005",-77.75,1.75,126925
"4006",-77.25,1.75,126926
"4007",-76.75,1.75,126927
"4008",-76.25,1.75,126928
"4009",-75.75,1.75,126929
"4010",-75.25,1.75,126930
"4011",-74.75,1.75,126931
"4012",-74.25,1.75,126932
"4013",-73.75,1.75,126933
"4014",-73.25,1.75,126934
"4015",-72.75,1.75,126935
"4016",-72.25,1.75,126936
"4017",-71.75,1.75,126937
"4018",-71.25,1.75,126938
"4019",-70.75,1.75,126939
"4020",-70.25,1.75,126940
"4021",-99.75,1.25,127601
"4022",-99.25,1.25,127602
"4023",-98.75,1.25,127603
"4024",-98.25,1.25,127604
"4025",-97.75,1.25,127605
"4026",-97.25,1.25,127606
"4027",-96.75,1.25,127607
"4028",-96.25,1.25,127608
"4029",-95.75,1.25,127609
"4030",-95.25,1.25,127610
"4031",-94.75,1.25,127611
"4032",-94.25,1.25,127612
"4033",-93.75,1.25,127613
"4034",-93.25,1.25,127614
"4035",-92.75,1.25,127615
"4036",-92.25,1.25,127616
"4037",-91.75,1.25,127617
"4038",-91.25,1.25,127618
"4039",-90.75,1.25,127619
"4040",-90.25,1.25,127620
"4041",-89.75,1.25,127621
"4042",-89.25,1.25,127622
"4043",-88.75,1.25,127623
"4044",-88.25,1.25,127624
"4045",-87.75,1.25,127625
"4046",-87.25,1.25,127626
"4047",-86.75,1.25,127627
"4048",-86.25,1.25,127628
"4049",-85.75,1.25,127629
"4050",-85.25,1.25,127630
"4051",-84.75,1.25,127631
"4052",-84.25,1.25,127632
"4053",-83.75,1.25,127633
"4054",-83.25,1.25,127634
"4055",-82.75,1.25,127635
"4056",-82.25,1.25,127636
"4057",-81.75,1.25,127637
"4058",-81.25,1.25,127638
"4059",-80.75,1.25,127639
"4060",-80.25,1.25,127640
"4061",-79.75,1.25,127641
"4062",-79.25,1.25,127642
"4063",-78.75,1.25,127643
"4064",-78.25,1.25,127644
"4065",-77.75,1.25,127645
"4066",-77.25,1.25,127646
"4067",-76.75,1.25,127647
"4068",-76.25,1.25,127648
"4069",-75.75,1.25,127649
"4070",-75.25,1.25,127650
"4071",-74.75,1.25,127651
"4072",-74.25,1.25,127652
"4073",-73.75,1.25,127653
"4074",-73.25,1.25,127654
"4075",-72.75,1.25,127655
"4076",-72.25,1.25,127656
"4077",-71.75,1.25,127657
"4078",-71.25,1.25,127658
"4079",-70.75,1.25,127659
"4080",-70.25,1.25,127660
"4081",-99.75,0.75,128321
"4082",-99.25,0.75,128322
"4083",-98.75,0.75,128323
"4084",-98.25,0.75,128324
"4085",-97.75,0.75,128325
"4086",-97.25,0.75,128326
"4087",-96.75,0.75,128327
"4088",-96.25,0.75,128328
"4089",-95.75,0.75,128329
"4090",-95.25,0.75,128330
"4091",-94.75,0.75,128331
"4092",-94.25,0.75,128332
"4093",-93.75,0.75,128333
"4094",-93.25,0.75,128334
"4095",-92.75,0.75,128335
"4096",-92.25,0.75,128336
"4097",-91.75,0.75,128337
"4098",-91.25,0.75,128338
"4099",-90.75,0.75,128339
"4100",-90.25,0.75,128340
"4101",-89.75,0.75,128341
"4102",-89.25,0.75,128342
"4103",-88.75,0.75,128343
"4104",-88.25,0.75,128344
"4105",-87.75,0.75,128345
"4106",-87.25,0.75,128346
"4107",-86.75,0.75,128347
"4108",-86.25,0.75,128348
"4109",-85.75,0.75,128349
"4110",-85.25,0.75,128350
"4111",-84.75,0.75,128351
"4112",-84.25,0.75,128352
"4113",-83.75,0.75,128353
"4114",-83.25,0.75,128354
"4115",-82.75,0.75,128355
"4116",-82.25,0.75,128356
"4117",-81.75,0.75,128357
"4118",-81.25,0.75,128358
"4119",-80.75,0.75,128359
"4120",-80.25,0.75,128360
"4121",-79.75,0.75,128361
"4122",-79.25,0.75,128362
"4123",-78.75,0.75,128363
"4124",-78.25,0.75,128364
"4125",-77.75,0.75,128365
"4126",-77.25,0.75,128366
"4127",-76.75,0.75,128367
"4128",-76.25,0.75,128368
"4129",-75.75,0.75,128369
"4130",-75.25,0.75,128370
"4131",-74.75,0.75,128371
"4132",-74.25,0.75,128372
"4133",-73.75,0.75,128373
"4134",-73.25,0.75,128374
"4135",-72.75,0.75,128375
"4136",-72.25,0.75,128376
"4137",-71.75,0.75,128377
"4138",-71.25,0.75,128378
"4139",-70.75,0.75,128379
"4140",-70.25,0.75,128380
"4141",-99.75,0.25,129041
"4142",-99.25,0.25,129042
"4143",-98.75,0.25,129043
"4144",-98.25,0.25,129044
"4145",-97.75,0.25,129045
"4146",-97.25,0.25,129046
"4147",-96.75,0.25,129047
"4148",-96.25,0.25,129048
"4149",-95.75,0.25,129049
"4150",-95.25,0.25,129050
"4151",-94.75,0.25,129051
"4152",-94.25,0.25,129052
"4153",-93.75,0.25,129053
"4154",-93.25,0.25,129054
"4155",-92.75,0.25,129055
"4156",-92.25,0.25,129056
"4157",-91.75,0.25,129057
"4158",-91.25,0.25,129058
"4159",-90.75,0.25,129059
"4160",-90.25,0.25,129060
"4161",-89.75,0.25,129061
"4162",-89.25,0.25,129062
"4163",-88.75,0.25,129063
"4164",-88.25,0.25,129064
"4165",-87.75,0.25,129065
"4166",-87.25,0.25,129066
"4167",-86.75,0.25,129067
"4168",-86.25,0.25,129068
"4169",-85.75,0.25,129069
"4170",-85.25,0.25,129070
"4171",-84.75,0.25,129071
"4172",-84.25,0.25,129072
"4173",-83.75,0.25,129073
"4174",-83.25,0.25,129074
"4175",-82.75,0.25,129075
"4176",-82.25,0.25,129076
"4177",-81.75,0.25,129077
"4178",-81.25,0.25,129078
"4179",-80.75,0.25,129079
"4180",-80.25,0.25,129080
"4181",-79.75,0.25,129081
"4182",-79.25,0.25,129082
"4183",-78.75,0.25,129083
"4184",-78.25,0.25,129084
"4185",-77.75,0.25,129085
"4186",-77.25,0.25,129086
"4187",-76.75,0.25,129087
"4188",-76.25,0.25,129088
"4189",-75.75,0.25,129089
"4190",-75.25,0.25,129090
"4191",-74.75,0.25,129091
"4192",-74.25,0.25,129092
"4193",-73.75,0.25,129093
"4194",-73.25,0.25,129094
"4195",-72.75,0.25,129095
"4196",-72.25,0.25,129096
"4197",-71.75,0.25,129097
"4198",-71.25,0.25,129098
"4199",-70.75,0.25,129099
"4200",-70.25,0.25,129100
